YM;FUNC_ID;COUNTRY_CD;LOCAL_AMT
2017-01-30;11;2000;6408
2017-01-01;12;2000;8034
2017-01-02;12;2000;1642
2017-01-03;12;2000;5564
2017-01-04;12;2000;1536
2017-01-05;12;2000;7383
2017-01-06;12;2000;9437
2017-01-07;12;2000;8465
2017-01-08;12;2000;2733
2017-01-09;12;2000;2334
2017-01-10;12;2000;2133
2017-01-11;12;2000;5725
2017-01-12;12;2000;9368
2017-01-13;12;2000;8953
2017-01-14;12;2000;4896
2017-01-15;12;2000;4417
2017-01-16;12;2000;2409
2017-01-17;12;2000;8000
2017-01-18;12;2000;1248
2017-01-19;12;2000;5506
2017-01-20;12;2000;4045
2017-01-21;12;2000;1136
2017-01-22;12;2000;5990
2017-01-23;12;2000;1588
2017-01-24;12;2000;3393
2017-01-25;12;2000;1885
2017-01-26;12;2000;8844
2017-01-27;12;2000;7386
2017-01-28;12;2000;9690
2017-01-29;12;2000;2801
2017-01-30;12;2000;6324
2017-01-01;13;2000;3379
2017-01-02;13;2000;4707
2017-01-03;13;2000;3522
2017-01-04;13;2000;3805
2017-01-05;13;2000;2903
2017-01-06;13;2000;2578
2017-01-07;13;2000;4297
2017-01-08;13;2000;3765
2017-01-09;13;2000;4377
2017-01-10;13;2000;7106
2017-01-11;13;2000;5837
2017-01-12;13;2000;8887
2017-01-13;13;2000;3741
2017-01-14;13;2000;8499
2017-01-15;13;2000;8287
2017-01-16;13;2000;3021
2017-01-17;13;2000;1945
2017-01-18;13;2000;4882
2017-01-19;13;2000;5019
2017-01-20;13;2000;2363
2017-01-21;13;2000;3213
2017-01-22;13;2000;7237
2017-01-23;13;2000;7753
2017-01-24;13;2000;8521
2017-01-25;13;2000;9856
2017-01-26;13;2000;6543
2017-01-27;13;2000;3734
2017-01-28;13;2000;2710
2017-01-29;13;2000;8533
2017-01-30;13;2000;2059
2017-01-01;14;2000;4789
2017-01-02;14;2000;9337
2017-01-03;14;2000;1369
2017-01-04;14;2000;4994
2017-01-05;14;2000;2384
2017-01-06;14;2000;5309
2017-01-07;14;2000;9386
2017-01-08;14;2000;8627
2017-01-09;14;2000;4494
2017-01-10;14;2000;6464
2017-01-11;14;2000;1361
2017-01-12;14;2000;2487
2017-01-13;14;2000;9203
2017-01-14;14;2000;6239
2017-01-15;14;2000;7940
2017-01-16;14;2000;9218
2017-01-17;14;2000;8756
2017-01-18;14;2000;7949
2017-01-19;14;2000;6737
2017-01-20;14;2000;9101
2017-01-21;14;2000;8971
2017-01-22;14;2000;5943
2017-01-23;14;2000;7252
2017-01-24;14;2000;4049
2017-01-25;14;2000;3182
2017-01-26;14;2000;4910
2017-01-27;14;2000;9331
2017-01-28;14;2000;7405
2017-01-29;14;2000;6649
2017-01-30;14;2000;9392
2017-01-01;15;2000;1757
2017-01-02;15;2000;5143
2017-01-03;15;2000;2572
2017-01-04;15;2000;6373
2017-01-05;15;2000;3634
2017-01-06;15;2000;9383
2017-01-07;15;2000;4087
2017-01-08;15;2000;1854
2017-01-09;15;2000;9380
2017-01-10;15;2000;9309
2017-01-11;15;2000;4684
2017-01-12;15;2000;7686
2017-01-13;15;2000;6327
2017-01-14;15;2000;9709
2017-01-15;15;2000;6992
2017-01-16;15;2000;3936
2017-01-17;15;2000;2704
2017-01-18;15;2000;4901
2017-01-19;15;2000;5611
2017-01-20;15;2000;5490
2017-01-21;15;2000;4115
2017-01-22;15;2000;2849
2017-01-23;15;2000;6542
2017-01-24;15;2000;4818
2017-01-25;15;2000;6007
2017-01-26;15;2000;1911
2017-01-27;15;2000;8122
2017-01-28;15;2000;9023
2017-01-29;15;2000;5395
2017-01-30;15;2000;3378
2017-01-01;16;2000;9992
2017-01-02;16;2000;9007
2017-01-03;16;2000;4998
2017-01-04;16;2000;5918
2017-01-05;16;2000;9055
2017-01-06;16;2000;7954
2017-01-07;16;2000;7998
2017-01-08;16;2000;7976
2017-01-09;16;2000;7542
2017-01-10;16;2000;7123
2017-01-11;16;2000;3441
2017-01-12;16;2000;1175
2017-01-13;16;2000;3434
2017-01-14;16;2000;5810
2017-01-15;16;2000;2854
2017-01-16;16;2000;2193
2017-01-17;16;2000;6169
2017-01-18;16;2000;3961
2017-01-19;16;2000;4951
2017-01-20;16;2000;2023
2017-01-21;16;2000;6054
2017-01-22;16;2000;4092
2017-01-23;16;2000;2510
2017-01-24;16;2000;1854
2017-01-25;16;2000;2511
2017-01-26;16;2000;1050
2017-01-27;16;2000;1592
2017-01-28;16;2000;8316
2017-01-29;16;2000;5621
2017-01-30;16;2000;7371
2017-01-01;17;2000;3036
2017-01-02;17;2000;9543
2017-01-03;17;2000;3673
2017-01-04;17;2000;4679
2017-01-05;17;2000;6755
2017-01-06;17;2000;3889
2017-01-07;17;2000;4365
2017-01-08;17;2000;5168
2017-01-09;17;2000;3739
2017-01-10;17;2000;4997
2017-01-11;17;2000;4510
2017-01-12;17;2000;7523
2017-01-13;17;2000;5261
2017-01-14;17;2000;6408
2017-01-15;17;2000;5620
2017-01-16;17;2000;8569
2017-01-17;17;2000;1340
2017-01-18;17;2000;6588
2017-01-19;17;2000;9077
2017-01-20;17;2000;5002
2017-01-21;17;2000;7952
2017-01-22;17;2000;1798
2017-01-23;17;2000;9487
2017-01-24;17;2000;3801
2017-01-25;17;2000;7889
2017-01-26;17;2000;9704
2017-01-27;17;2000;4280
2017-01-28;17;2000;8720
2017-01-29;17;2000;6497
2017-01-30;17;2000;4499
2017-01-01;18;2000;2504
2017-01-02;18;2000;5665
2017-01-03;18;2000;7728
2017-01-04;18;2000;9317
2017-01-05;18;2000;9841
2017-01-06;18;2000;9659
2017-01-07;18;2000;7161
2017-01-08;18;2000;3604
2017-01-09;18;2000;7326
2017-01-10;18;2000;3598
2017-01-11;18;2000;3527
2017-01-12;18;2000;4714
2017-01-13;18;2000;1990
2017-01-14;18;2000;1737
2017-01-15;18;2000;3048
2017-01-16;18;2000;2097
2017-01-17;18;2000;4392
2017-01-18;18;2000;8072
2017-01-19;18;2000;6978
2017-01-20;18;2000;4666
2017-01-21;18;2000;3333
2017-01-22;18;2000;1602
2017-01-23;18;2000;9239
2017-01-24;18;2000;7609
2017-01-25;18;2000;3804
2017-01-26;18;2000;3524
2017-01-27;18;2000;5394
2017-01-28;18;2000;5579
2017-01-29;18;2000;5050
2017-01-30;18;2000;1523
2017-01-01;19;2000;8908
2017-01-02;19;2000;1106
2017-01-03;19;2000;6761
2017-01-04;19;2000;9077
2017-01-05;19;2000;1819
2017-01-06;19;2000;4090
2017-01-07;19;2000;3216
2017-01-08;19;2000;8230
2017-01-09;19;2000;8335
2017-01-10;19;2000;5784
2017-01-11;19;2000;6614
2017-01-12;19;2000;2185
2017-01-13;19;2000;3486
2017-01-14;19;2000;5413
2017-01-15;19;2000;3531
2017-01-16;19;2000;7567
2017-01-17;19;2000;5734
2017-01-18;19;2000;4492
2017-01-19;19;2000;4451
2017-01-20;19;2000;5645
2017-01-21;19;2000;5070
2017-01-22;19;2000;9395
2017-01-23;19;2000;8539
2017-01-24;19;2000;2981
2017-01-25;19;2000;5365
2017-01-26;19;2000;9566
2017-01-27;19;2000;1103
2017-01-28;19;2000;5847
2017-01-29;19;2000;9579
2017-01-30;19;2000;4917
2017-01-01;20;2000;1295
2017-01-02;20;2000;9081
2017-01-03;20;2000;8288
2017-01-04;20;2000;9964
2017-01-05;20;2000;7053
2017-01-06;20;2000;5093
2017-01-07;20;2000;2073
2017-01-08;20;2000;4860
2017-01-09;20;2000;2467
2017-01-10;20;2000;1969
2017-01-11;20;2000;3771
2017-01-12;20;2000;1556
2017-01-13;20;2000;7198
2017-01-14;20;2000;5278
2017-01-15;20;2000;6742
2017-01-16;20;2000;3462
2017-01-17;20;2000;3292
2017-01-18;20;2000;5879
2017-01-19;20;2000;7293
2017-01-20;20;2000;9043
2017-01-21;20;2000;5177
2017-01-22;20;2000;2890
2017-01-23;20;2000;5615
2017-01-24;20;2000;6275
2017-01-25;20;2000;8155
2017-01-26;20;2000;2032
2017-01-27;20;2000;4894
2017-01-28;20;2000;8797
2017-01-29;20;2000;2463
2017-01-30;20;2000;9360
2017-01-01;1;3000;3766
2017-01-02;1;3000;8350
2017-01-03;1;3000;5859
2017-01-04;1;3000;7769
2017-01-05;1;3000;1754
2017-01-06;1;3000;5968
2017-01-07;1;3000;2165
2017-01-08;1;3000;3189
2017-01-09;1;3000;4351
2017-01-10;1;3000;1224
2017-01-11;1;3000;2937
2017-01-12;1;3000;4034
2017-01-13;1;3000;5538
2017-01-14;1;3000;8355
2017-01-15;1;3000;4275
2017-01-16;1;3000;6947
2017-01-17;1;3000;6460
2017-01-18;1;3000;6653
2017-01-19;1;3000;9633
2017-01-20;1;3000;9734
2017-01-21;1;3000;3989
2017-01-22;1;3000;3734
2017-01-23;1;3000;7254
2017-01-24;1;3000;9582
2017-01-25;1;3000;7060
2017-01-26;1;3000;8907
2017-01-27;1;3000;1701
2017-01-28;1;3000;3188
2017-01-29;1;3000;3065
2017-01-30;1;3000;6944
2017-01-01;2;3000;5758
2017-01-02;2;3000;2169
2017-01-03;2;3000;5137
2017-01-04;2;3000;6497
2017-01-05;2;3000;5613
2017-01-06;2;3000;5446
2017-01-07;2;3000;5114
2017-01-08;2;3000;2706
2017-01-09;2;3000;1912
2017-01-10;2;3000;7041
2017-01-11;2;3000;3919
2017-01-12;2;3000;3092
2017-01-13;2;3000;5488
2017-01-14;2;3000;9340
2017-01-15;2;3000;3572
2017-01-16;2;3000;6383
2017-01-17;2;3000;5789
2017-01-18;2;3000;3057
2017-01-19;2;3000;9197
2017-01-20;2;3000;5370
2017-01-21;2;3000;5519
2017-01-22;2;3000;8278
2017-01-23;2;3000;7601
2017-01-24;2;3000;1593
2017-01-25;2;3000;7543
2017-01-26;2;3000;3819
2017-01-27;2;3000;9290
2017-01-28;2;3000;8907
2017-01-29;2;3000;6787
2017-01-30;2;3000;4736
2017-01-01;3;3000;3549
2017-01-02;3;3000;8446
2017-01-03;3;3000;4248
2017-01-04;3;3000;8650
2017-01-05;3;3000;5116
2017-01-06;3;3000;8282
2017-01-07;3;3000;7687
2017-01-08;3;3000;3856
2017-01-09;3;3000;3453
2017-01-10;3;3000;6129
2017-01-11;3;3000;8426
2017-01-12;3;3000;4399
2017-01-13;3;3000;2661
2017-01-14;3;3000;9311
2017-01-15;3;3000;3467
2017-01-16;3;3000;2465
2017-01-17;3;3000;3116
2017-01-18;3;3000;6841
2017-01-19;3;3000;4597
2017-01-20;3;3000;7782
2017-01-21;3;3000;8993
2017-01-22;3;3000;8568
2017-01-23;3;3000;4912
2017-01-24;3;3000;1826
2017-01-25;3;3000;2824
2017-01-26;3;3000;8383
2017-01-27;3;3000;2530
2017-01-28;3;3000;8164
2017-01-29;3;3000;3655
2017-01-30;3;3000;4776
2017-01-01;4;3000;6070
2017-01-02;4;3000;9790
2017-01-03;4;3000;6280
2017-01-04;4;3000;9187
2017-01-05;4;3000;9979
2017-01-06;4;3000;1567
2017-01-07;4;3000;3894
2017-01-08;4;3000;6777
2017-01-09;4;3000;3921
2017-01-10;4;3000;7478
2017-01-11;4;3000;4282
2017-01-12;4;3000;5314
2017-01-13;4;3000;1451
2017-01-14;4;3000;8607
2017-01-15;4;3000;3866
2017-01-16;4;3000;1269
2017-01-17;4;3000;7320
2017-01-18;4;3000;3857
2017-01-19;4;3000;3849
2017-01-20;4;3000;9410
2017-01-21;4;3000;6647
2017-01-22;4;3000;8990
2017-01-23;4;3000;8032
2017-01-24;4;3000;4271
2017-01-25;4;3000;5961
2017-01-26;4;3000;7694
2017-01-27;4;3000;1508
2017-01-28;4;3000;4435
2017-01-29;4;3000;2690
2017-01-30;4;3000;9420
2017-01-01;5;3000;1073
2017-01-02;5;3000;2517
2017-01-03;5;3000;7639
2017-01-04;5;3000;1535
2017-01-05;5;3000;4570
2017-01-06;5;3000;6484
2017-01-07;5;3000;8834
2017-01-08;5;3000;7170
2017-01-09;5;3000;2006
2017-01-10;5;3000;4108
2017-01-11;5;3000;7412
2017-01-12;5;3000;7482
2017-01-13;5;3000;5017
2017-01-14;5;3000;4934
2017-01-15;5;3000;2581
2017-01-16;5;3000;9997
2017-01-17;5;3000;2550
2017-01-18;5;3000;4476
2017-01-19;5;3000;1595
2017-01-20;5;3000;6528
2017-01-21;5;3000;4941
2017-01-22;5;3000;9930
2017-01-23;5;3000;1701
2017-01-24;5;3000;9569
2017-01-25;5;3000;5523
2017-01-26;5;3000;4001
2017-01-27;5;3000;9186
2017-01-28;5;3000;2695
2017-01-29;5;3000;1247
2017-01-30;5;3000;8889
2017-01-01;6;3000;7254
2017-01-02;6;3000;4878
2017-01-03;6;3000;3857
2017-01-04;6;3000;2942
2017-01-05;6;3000;7302
2017-01-06;6;3000;2206
2017-01-07;6;3000;7891
2017-01-08;6;3000;7602
2017-01-09;6;3000;6134
2017-01-10;6;3000;9490
2017-01-11;6;3000;4852
2017-01-12;6;3000;7036
2017-01-13;6;3000;4025
2017-01-14;6;3000;8948
2017-01-15;6;3000;5212
2017-01-16;6;3000;4513
2017-01-17;6;3000;8042
2017-01-18;6;3000;5291
2017-01-19;6;3000;7526
2017-01-20;6;3000;3477
2017-01-21;6;3000;7751
2017-01-22;6;3000;1672
2017-01-23;6;3000;9754
2017-01-24;6;3000;8928
2017-01-25;6;3000;5700
2017-01-26;6;3000;3414
2017-01-27;6;3000;3956
2017-01-28;6;3000;6831
2017-01-29;6;3000;6185
2017-01-30;6;3000;4688
2017-01-01;7;3000;7081
2017-01-02;7;3000;8236
2017-01-03;7;3000;7171
2017-01-04;7;3000;4308
2017-01-05;7;3000;5000
2017-01-06;7;3000;5879
2017-01-07;7;3000;8520
2017-01-08;7;3000;3206
2017-01-09;7;3000;8554
2017-01-10;7;3000;1135
2017-01-11;7;3000;2034
2017-01-12;7;3000;7036
2017-01-13;7;3000;1753
2017-01-14;7;3000;4953
2017-01-15;7;3000;2812
2017-01-16;7;3000;1464
2017-01-17;7;3000;6134
2017-01-18;7;3000;7933
2017-01-19;7;3000;2562
2017-01-20;7;3000;6345
2017-01-21;7;3000;1113
2017-01-22;7;3000;1160
2017-01-23;7;3000;1106
2017-01-24;7;3000;9905
2017-01-25;7;3000;7274
2017-01-26;7;3000;3016
2017-01-27;7;3000;3754
2017-01-28;7;3000;7790
2017-01-29;7;3000;3752
2017-01-30;7;3000;1272
2017-01-01;8;3000;5656
2017-01-02;8;3000;7653
2017-01-03;8;3000;8636
2017-01-04;8;3000;1642
2017-01-05;8;3000;4539
2017-01-06;8;3000;6029
2017-01-07;8;3000;3710
2017-01-08;8;3000;5598
2017-01-09;8;3000;7180
2017-01-10;8;3000;8922
2017-01-11;8;3000;2757
2017-01-12;8;3000;6918
2017-01-13;8;3000;3050
2017-01-14;8;3000;3551
2017-01-15;8;3000;3076
2017-01-16;8;3000;6527
2017-01-17;8;3000;5409
2017-01-18;8;3000;9298
2017-01-19;8;3000;9835
2017-01-20;8;3000;1095
2017-01-21;8;3000;8819
2017-01-22;8;3000;3577
2017-01-23;8;3000;2173
2017-01-24;8;3000;2462
2017-01-25;8;3000;1862
2017-01-26;8;3000;2274
2017-01-27;8;3000;1448
2017-01-28;8;3000;8452
2017-01-29;8;3000;4793
2017-01-30;8;3000;9803
2017-01-01;9;3000;4267
2017-01-02;9;3000;5633
2017-01-03;9;3000;9598
2017-01-04;9;3000;9349
2017-01-05;9;3000;5602
2017-01-06;9;3000;7138
2017-01-07;9;3000;3779
2017-01-08;9;3000;6597
2017-01-09;9;3000;8684
2017-01-10;9;3000;4643
2017-01-11;9;3000;3966
2017-01-12;9;3000;9327
2017-01-13;9;3000;7337
2017-01-14;9;3000;6163
2017-01-15;9;3000;7633
2017-01-16;9;3000;9930
2017-01-17;9;3000;5228
2017-01-18;9;3000;8460
2017-01-19;9;3000;9041
2017-01-20;9;3000;9340
2017-01-21;9;3000;1152
2017-01-22;9;3000;1131
2017-01-23;9;3000;7434
2017-01-24;9;3000;6348
2017-01-25;9;3000;9156
2017-01-26;9;3000;8531
2017-01-27;9;3000;9631
2017-01-28;9;3000;7420
2017-01-29;9;3000;7417
2017-01-30;9;3000;8754
2017-01-01;10;3000;9737
2017-01-02;10;3000;6099
2017-01-03;10;3000;3229
2017-01-04;10;3000;4511
2017-01-05;10;3000;3959
2017-01-06;10;3000;1299
2017-01-07;10;3000;8025
2017-01-08;10;3000;9005
2017-01-09;10;3000;1736
2017-01-10;10;3000;3003
2017-01-11;10;3000;8653
2017-01-12;10;3000;7660
2017-01-13;10;3000;3850
2017-01-14;10;3000;2045
2017-01-15;10;3000;9655
2017-01-16;10;3000;6069
2017-01-17;10;3000;1808
2017-01-18;10;3000;8565
2017-01-19;10;3000;3189
2017-01-20;10;3000;4518
2017-01-21;10;3000;9044
2017-01-22;10;3000;1259
2017-01-23;10;3000;5728
2017-01-24;10;3000;9473
2017-01-25;10;3000;1143
2017-01-26;10;3000;4448
2017-01-27;10;3000;6848
2017-01-28;10;3000;1704
2017-01-29;10;3000;4272
2017-01-30;10;3000;4058
2017-01-01;11;3000;8495
2017-01-02;11;3000;8371
2017-01-03;11;3000;7176
2017-01-04;11;3000;4092
2017-01-05;11;3000;8971
2017-01-06;11;3000;2189
2017-01-07;11;3000;7777
2017-01-08;11;3000;7523
2017-01-09;11;3000;9836
2017-01-10;11;3000;8574
2017-01-11;11;3000;4959
2017-01-12;11;3000;7321
2017-01-13;11;3000;5484
2017-01-14;11;3000;3675
2017-01-15;11;3000;6931
2017-01-16;11;3000;8030
2017-01-17;11;3000;9212
2017-01-18;11;3000;5870
2017-01-19;11;3000;8336
2017-01-20;11;3000;5499
2017-01-21;11;3000;1685
2017-01-22;11;3000;8917
2017-01-23;11;3000;8794
2017-01-24;11;3000;1511
2017-01-25;11;3000;3646
2017-01-26;11;3000;1046
2017-01-27;11;3000;7566
2017-01-28;11;3000;8054
2017-01-29;11;3000;2211
2017-01-30;11;3000;3251
2017-01-01;12;3000;1449
2017-01-02;12;3000;6284
2017-01-03;12;3000;2585
2017-01-04;12;3000;8218
2017-01-05;12;3000;3978
2017-01-06;12;3000;8051
2017-01-07;12;3000;3379
2017-01-08;12;3000;4126
2017-01-09;12;3000;4160
2017-01-10;12;3000;2615
2017-01-11;12;3000;5166
2017-01-12;12;3000;9346
2017-01-13;12;3000;2212
2017-01-14;12;3000;2248
2017-01-15;12;3000;3568
2017-01-16;12;3000;4393
2017-01-17;12;3000;8959
2017-01-18;12;3000;8642
2017-01-19;12;3000;4031
2017-01-20;12;3000;9482
2017-01-21;12;3000;6228
2017-01-22;12;3000;1843
2017-01-23;12;3000;2990
2017-01-24;12;3000;9203
2017-01-25;12;3000;4246
2017-01-26;12;3000;8939
2017-01-27;12;3000;3432
2017-01-28;12;3000;8374
2017-01-29;12;3000;2519
2017-01-30;12;3000;6689
2017-01-01;13;3000;7816
2017-01-02;13;3000;9807
2017-01-03;13;3000;9886
2017-01-04;13;3000;4274
2017-01-05;13;3000;2013
2017-01-06;13;3000;4369
2017-01-07;13;3000;4194
2017-01-08;13;3000;1357
2017-01-09;13;3000;9606
2017-01-10;13;3000;4486
2017-01-11;13;3000;2336
2017-01-12;13;3000;6601
2017-01-13;13;3000;2278
2017-01-14;13;3000;2500
2017-01-15;13;3000;4697
2017-01-16;13;3000;6621
2017-01-17;13;3000;2685
2017-01-18;13;3000;3606
2017-01-19;13;3000;3528
2017-01-20;13;3000;4289
2017-01-21;13;3000;4060
2017-01-22;13;3000;2265
2017-01-23;13;3000;5217
2017-01-24;13;3000;2292
2017-01-25;13;3000;9872
2017-01-26;13;3000;9121
2017-01-27;13;3000;1461
2017-01-28;13;3000;4623
2017-01-29;13;3000;3693
2017-01-30;13;3000;4541
2017-01-01;14;3000;2331
2017-01-02;14;3000;5587
2017-01-03;14;3000;5099
2017-01-04;14;3000;2171
2017-01-05;14;3000;4601
2017-01-06;14;3000;7679
2017-01-07;14;3000;1035
2017-01-08;14;3000;4552
2017-01-09;14;3000;2017
2017-01-10;14;3000;3251
2017-01-11;14;3000;2951
2017-01-12;14;3000;1083
2017-01-13;14;3000;5306
2017-01-14;14;3000;4670
2017-01-15;14;3000;8258
2017-01-16;14;3000;4687
2017-01-17;14;3000;3323
2017-01-18;14;3000;1947
2017-01-19;14;3000;3926
2017-01-20;14;3000;8655
2017-01-21;14;3000;4531
2017-01-22;14;3000;6915
2017-01-23;14;3000;4297
2017-01-24;14;3000;9224
2017-01-25;14;3000;2286
2017-01-26;14;3000;9983
2017-01-27;14;3000;5192
2017-01-28;14;3000;9828
2017-01-29;14;3000;1997
2017-01-30;14;3000;1182
2017-01-01;15;3000;4780
2017-01-02;15;3000;7996
2017-01-03;15;3000;8033
2017-01-04;15;3000;5689
2017-01-05;15;3000;6301
2017-01-06;15;3000;7377
2017-01-07;15;3000;4277
2017-01-08;15;3000;8015
2017-01-09;15;3000;6991
2017-01-10;15;3000;6317
2017-01-11;15;3000;5807
2017-01-12;15;3000;3464
2017-01-13;15;3000;8140
2017-01-14;15;3000;1753
2017-01-15;15;3000;6763
2017-01-16;15;3000;5387
2017-01-17;15;3000;2094
2017-01-18;15;3000;5272
2017-01-19;15;3000;5251
2017-01-20;15;3000;3116
2017-01-21;15;3000;5339
2017-01-22;15;3000;9748
2017-01-23;15;3000;4708
2017-01-24;15;3000;4330
2017-01-25;15;3000;8797
2017-01-26;15;3000;5049
2017-01-27;15;3000;7800
2017-01-28;15;3000;3355
2017-01-29;15;3000;4647
2017-01-30;15;3000;6104
2017-01-01;16;3000;2615
2017-01-02;16;3000;6535
2017-01-03;16;3000;5400
2017-01-04;16;3000;2725
2017-01-05;16;3000;2297
2017-01-06;16;3000;2246
2017-01-07;16;3000;6017
2017-01-08;16;3000;8902
2017-01-09;16;3000;4459
2017-01-10;16;3000;5038
2017-01-11;16;3000;2101
2017-01-12;16;3000;3956
2017-01-13;16;3000;8579
2017-01-14;16;3000;2757
2017-01-15;16;3000;3970
2017-01-16;16;3000;2703
2017-01-17;16;3000;4805
2017-01-18;16;3000;8563
2017-01-19;16;3000;4106
2017-01-20;16;3000;7382
2017-01-21;16;3000;9816
2017-01-22;16;3000;3672
2017-01-23;16;3000;1412
2017-01-24;16;3000;7934
2017-01-25;16;3000;6793
2017-01-26;16;3000;6511
2017-01-27;16;3000;3320
2017-01-28;16;3000;3881
2017-01-29;16;3000;1356
2017-01-30;16;3000;8653
2017-01-01;17;3000;7409
2017-01-02;17;3000;1117
2017-01-03;17;3000;1931
2017-01-04;17;3000;2054
2017-01-05;17;3000;7490
2017-01-06;17;3000;3452
2017-01-07;17;3000;4776
2017-01-08;17;3000;4078
2017-01-09;17;3000;5111
2017-01-10;17;3000;6655
2017-01-11;17;3000;8870
2017-01-12;17;3000;3375
2017-01-13;17;3000;7664
2017-01-14;17;3000;3645
2017-01-15;17;3000;4067
2017-01-16;17;3000;2877
2017-01-17;17;3000;8971
2017-01-18;17;3000;1105
2017-01-19;17;3000;7050
2017-01-20;17;3000;9409
2017-01-21;17;3000;2317
2017-01-22;17;3000;7016
2017-01-23;17;3000;7371
2017-01-24;17;3000;3379
2017-01-25;17;3000;4465
2017-01-26;17;3000;6320
2017-01-27;17;3000;2992
2017-01-28;17;3000;1065
2017-01-29;17;3000;7715
2017-01-30;17;3000;7963
2017-01-01;18;3000;4927
2017-01-02;18;3000;7078
2017-01-03;18;3000;7231
2017-01-04;18;3000;3249
2017-01-05;18;3000;4668
2017-01-06;18;3000;9675
2017-01-07;18;3000;3236
2017-01-08;18;3000;8384
2017-01-09;18;3000;4682
2017-01-10;18;3000;7892
2017-01-11;18;3000;9606
2017-01-12;18;3000;4153
2017-01-13;18;3000;7681
2017-01-14;18;3000;9902
2017-01-15;18;3000;5019
2017-01-16;18;3000;4035
2017-01-17;18;3000;4081
2017-01-18;18;3000;7597
2017-01-19;18;3000;8834
2017-01-20;18;3000;8114
2017-01-21;18;3000;5189
2017-01-22;18;3000;9764
2017-01-23;18;3000;7822
2017-01-24;18;3000;1368
2017-01-25;18;3000;9988
2017-01-26;18;3000;2709
2017-01-27;18;3000;2313
2017-01-28;18;3000;1136
2017-01-29;18;3000;7944
2017-01-30;18;3000;7438
2017-01-01;19;3000;9494
2017-01-02;19;3000;9165
2017-01-03;19;3000;4317
2017-01-04;19;3000;1155
2017-01-05;19;3000;3290
2017-01-06;19;3000;4289
2017-01-07;19;3000;6636
2017-01-08;19;3000;3146
2017-01-09;19;3000;8277
2017-01-10;19;3000;8847
2017-01-11;19;3000;1571
2017-01-12;19;3000;2277
2017-01-13;19;3000;2004
2017-01-14;19;3000;9773
2017-01-15;19;3000;3533
2017-01-16;19;3000;2930
2017-01-17;19;3000;2183
2017-01-18;19;3000;1847
2017-01-19;19;3000;3437
2017-01-20;19;3000;8993
2017-01-21;19;3000;7070
2017-01-22;19;3000;3160
2017-01-23;19;3000;2636
2017-01-24;19;3000;5892
2017-01-25;19;3000;2140
2017-01-26;19;3000;6717
2017-01-27;19;3000;1493
2017-01-28;19;3000;8761
2017-01-29;19;3000;6052
2017-01-30;19;3000;2243
2017-01-01;20;3000;1417
2017-01-02;20;3000;5943
2017-01-03;20;3000;1100
2017-01-04;20;3000;2555
2017-01-05;20;3000;1441
2017-01-06;20;3000;6255
2017-01-07;20;3000;3917
2017-01-08;20;3000;1444
2017-01-09;20;3000;6944
2017-01-10;20;3000;9635
2017-01-11;20;3000;2131
2017-01-12;20;3000;5631
2017-01-13;20;3000;7762
2017-01-14;20;3000;6925
2017-01-15;20;3000;1909
2017-01-16;20;3000;3664
2017-01-17;20;3000;3150
2017-01-18;20;3000;2262
2017-01-19;20;3000;8316
2017-01-20;20;3000;6818
2017-01-21;20;3000;9353
2017-01-22;20;3000;1828
2017-01-23;20;3000;4387
2017-01-24;20;3000;1946
2017-01-25;20;3000;6575
2017-01-26;20;3000;6637
2017-01-27;20;3000;6199
2017-01-28;20;3000;3189
2017-01-29;20;3000;2473
2017-01-30;20;3000;7367
2017-01-01;1;4000;1485
2017-01-02;1;4000;2627
2017-01-03;1;4000;5971
2017-01-04;1;4000;2232
2017-01-05;1;4000;5909
2017-01-06;1;4000;1989
2017-01-07;1;4000;7704
2017-01-08;1;4000;3365
2017-01-09;1;4000;9719
2017-01-10;1;4000;3078
2017-01-11;1;4000;2478
2017-01-12;1;4000;6234
2017-01-13;1;4000;7734
2017-01-14;1;4000;3718
2017-01-15;1;4000;6061
2017-01-16;1;4000;8748
2017-01-17;1;4000;2862
2017-01-18;1;4000;1703
2017-01-19;1;4000;2198
2017-01-20;1;4000;2611
2017-01-21;1;4000;8340
2017-01-22;1;4000;2944
2017-01-23;1;4000;3357
2017-01-24;1;4000;8555
2017-01-25;1;4000;9802
2017-01-26;1;4000;7710
2017-01-27;1;4000;3902
2017-01-28;1;4000;8665
2017-01-29;1;4000;2842
2017-01-30;1;4000;6247
2017-01-01;2;4000;8057
2017-01-02;2;4000;4994
2017-01-03;2;4000;5122
2017-01-04;2;4000;3671
2017-01-05;2;4000;6660
2017-01-06;2;4000;1852
2017-01-07;2;4000;7548
2017-01-08;2;4000;7878
2017-01-09;2;4000;9008
2017-01-10;2;4000;3778
2017-01-11;2;4000;5907
2017-01-12;2;4000;8268
2017-01-13;2;4000;3675
2017-01-14;2;4000;8453
2017-01-15;2;4000;2933
2017-01-16;2;4000;6875
2017-01-17;2;4000;4214
2017-01-18;2;4000;1517
2017-01-19;2;4000;5632
2017-01-20;2;4000;7299
2017-01-21;2;4000;7636
2017-01-22;2;4000;6347
2017-01-23;2;4000;5411
2017-01-24;2;4000;1548
2017-01-25;2;4000;1274
2017-01-26;2;4000;9531
2017-01-27;2;4000;1203
2017-01-28;2;4000;5166
2017-01-29;2;4000;7780
2017-01-30;2;4000;7605
